,GEOID,Name,RegionID
4226,170318343002,Grand Crossing,276349
4227,170438411142,,
4228,170438412041,,
4229,170438412043,,
4230,170438412044,,
4231,170438412045,,
4232,170438412052,,
4233,170438412053,,
4234,170438412061,,
4235,170438412062,,
4236,170438412063,,
4237,170438412081,,
4238,170438412082,,
4239,170438412083,,
4240,170438412091,,
4241,170438412101,,
4242,170438412102,,
4243,170438413071,,
4244,170438413072,,
4245,170438413073,,
4246,170438413074,,
4247,170438413081,,
4248,170438413083,,
4249,170438413101,,
4250,170438413122,,
4251,170438413131,,
4252,170318058024,,
4253,170318059011,,
4254,170318059012,,
4255,170318059013,,
4256,170318059022,,
4257,170318059023,,
4258,170318059024,,
4259,170318059026,,
4260,170318060011,,
4261,170318060013,,
4262,170318060014,,
4263,170318060021,,
4264,170318060022,,
4265,170318060024,,
4266,170318060025,,
4267,170318060031,,
4268,170318060033,,
4269,170318060034,,
4270,170318060035,,
4271,170318060036,,
4272,170318060042,,
4273,170318060043,,
4274,170318060044,,
4275,170318061021,,
4276,170318061031,,
4277,170318061032,,
4278,170318061033,,
4279,170318061041,,
4280,170318061042,,
4281,170318202011,,
4282,170318202012,,
4283,170318202013,,
4284,170318202014,,
4285,170318202021,,
4286,170318202023,,
4287,170318203001,Garfield Ridge,269584
4288,170318203003,Garfield Ridge,269584
4289,170318203004,Garfield Ridge,269584
4290,170318204001,,
4291,170318204003,Garfield Ridge,269584
4292,170318205011,,
4293,170318205012,,
4294,170318205014,,
4295,170318205015,,
4296,170318205021,Clearing (W),137841
4296,170318205021,Garfield Ridge,269584
4297,170318205023,,
4298,170318205024,,
4299,170318206031,,
4300,170318206032,,
4301,170318206041,,
4302,170318206042,,
4303,170318206051,,
4304,170318206053,,
4305,170318206061,,
4306,170318206062,,
4307,170318207001,LeClaire Courts,403334
4307,170318207001,Little Village,403117
4308,170318207003,,
4309,170318343003,Marynook,403358
4309,170318343003,Avalon Park,269572
4310,170318343005,Marynook,403358
4310,170318343005,East Chatham,403360
4310,170318343005,Avalon Park,269572
4311,170318343006,South Chicago,140437
4311,170318343006,Avalon Park,269572
4311,170318343006,Grand Crossing,276349
4312,170318344001,Woodlawn,276138
4313,170318344002,Woodlawn,276138
4314,170318345001,Englewood,138261
4314,170318345001,Washington Park,275927
4314,170318345001,The Robert Taylor Homes,403350
4315,170318346001,Englewood,138261
4315,170318346001,Fuller Park,269581
4315,170318346001,Back of the Yards,403146
4316,170318346002,Englewood,138261
4317,170318346003,Englewood,138261
4318,170318347001,Englewood,138261
4318,170318347001,Back of the Yards,403146
4319,170318221023,,
4320,170318222001,,
4321,170318222002,,
4322,170318223011,,
4323,170318223012,,
4324,170318223014,,
4325,170318223021,,
4326,170318223022,,
4327,170318223024,,
4328,170318224001,,
4329,170318224002,,
4330,170318224003,,
4331,170318225001,,
4332,170318225002,,
4333,170318225004,,
4334,170318226011,,
4335,170318226012,,
4336,170318226013,,
4337,170318226022,,
4338,170318226023,,
4339,170318227012,,
4340,170318227013,,
4341,170318227014,,
4342,170318227022,,
4343,170318227023,,
4344,170438413141,,
4345,170438413142,,
4346,170438413144,,
4347,170438413145,,
4348,170438413151,,
4349,170438413152,,
4350,170438413161,,
4351,170318349002,Englewood,138261
4352,170318350002,Chicago Lawn,269576
4353,170318350003,Chicago Lawn,269576
4353,170318350003,Gage Park,269582
4354,170318350005,Chicago Lawn,269576
4354,170318350005,Gage Park,269582
4355,170318351001,West Englewood,269612
4355,170318351001,Gage Park,269582
4355,170318351001,Back of the Yards,403146
4356,170318351002,Gage Park,269582
4357,170318351004,Gage Park,269582
4358,170318352001,Chicago Midway Airport,403332
4358,170318352001,Garfield Ridge,269584
4358,170318352001,Vittum Park,403333
4358,170318352001,Archer Heights,269568
4359,170318355001,Fuller Park,269581
4359,170318355001,The Robert Taylor Homes,403350
4359,170318355001,Canaryville,403340
4359,170318355001,Wentworth Gardens,403341
4359,170318355001,Stateway Gardens,403347
4359,170318355001,Bridgeport,273035
4360,170318355002,Fuller Park,269581
4360,170318355002,The Robert Taylor Homes,403350
4360,170318355002,Canaryville,403340
4360,170318355002,Back of the Yards,403146
4361,170318356002,Fuller Park,269581
4361,170318356002,The Robert Taylor Homes,403350
4362,170318357001,The Robert Taylor Homes,403350
4363,170318358001,Bronzeville,403145
4364,170318359002,Bronzeville,403145
4364,170318359002,Ida B. Wells - Darrow Homes,403349
4365,170318359003,Bronzeville,403145
4366,170318360002,Bronzeville,403145
4367,170318360003,Bronzeville,403145
4368,170318361001,Washington Park,275927
4368,170318361001,The Robert Taylor Homes,403350
4368,170318361001,Bronzeville,403145
4369,170318361003,Washington Park,275927
4369,170318361003,Bronzeville,403145
4370,170318362001,Washington Park,275927
4370,170318362001,Hyde Park,269586
4371,170318363001,Washington Park,275927
4371,170318363001,Hyde Park,269586
4371,170318363001,Kenwood,274178
4371,170318363001,Bronzeville,403145
4372,170318364001,North Kenwood,403351
4372,170318364001,Oakland,274850
4373,170318364002,Oakland,274850
4374,170318364003,Oakland,274850
4374,170318364003,Bronzeville,403145
4375,170318365002,Oakland,274850
4375,170318365002,Ida B. Wells - Darrow Homes,403349
4376,170318366001,East Garfield Park,269577
4376,170318366001,Humboldt Park,269585
4377,170318367001,East Garfield Park,269577
4377,170318367001,Humboldt Park,269585
4378,170318061043,,
4379,170318062012,,
4380,170318062022,,
4381,170318062023,,
4382,170318063001,,
4383,170318063003,,
4384,170318063004,,
4385,170318063005,,
4386,170318064001,,
4387,170318064002,,
4388,170318065012,,
4389,170318065021,,
4390,170318065022,,
4391,170318065023,,
4392,170318066001,,
4393,170318066002,,
4394,170318067001,,
4395,170318067003,,
4396,170318067004,Central Street,764029
4397,170318068012,,
4398,170318068013,,
4399,170318068021,,
4400,170318068022,,
4401,170318068023,,
4402,170318069001,,
4403,170318069003,,
4404,170318070001,,
4405,170318070003,,
4406,170318070004,,
4407,170318071001,,
4408,170318071002,West End,198813
4409,170318072001,,
4410,170318072002,West End,198813
4411,170318072004,,
4412,170318072005,,
4413,170318207004,,
4414,170318208001,,
4415,170318208003,Garfield Ridge,269584
4415,170318208003,LeClaire Courts,403334
4416,170318209011,West Lawn,269614
4416,170318209011,Clearing (E),403337
4416,170318209011,Clearing (W),137841
4416,170318209011,Ford City,403338
4417,170318209013,,
4418,170318209014,,
4419,170318209021,Scottsdale,403367
4419,170318209021,Ford City,403338
4420,170318209023,,
4421,170318209024,,
4422,170318210012,,
4423,170318210013,,
4424,170318210014,,
4425,170318210022,,
4426,170318210023,,
4427,170318210024,,
4428,170318211011,,
4429,170318211012,,
4430,170318211013,,
4431,170318211021,,
4432,170318211022,,
4433,170318211023,Scottsdale,403367
4434,170318212001,West Pullman,140913
4434,170318212001,Morgan Park,269595
4435,170318212002,,
4436,170318212003,,
4437,170318212004,Morgan Park,269595
4438,170318213002,,
4439,170318213003,,
4440,170318213004,,
4441,170318214012,West Pullman,140913
4442,170318214013,,
4443,170318214014,,
4444,170318214022,West Pullman,140913
4445,170318228011,Mount Greenwood,269596
4446,170318228012,Mount Greenwood,269596
4447,170318228021,,
4448,170318228023,Mount Greenwood,269596
4449,170318229001,,
4450,170318230011,,
4451,170318230013,,
4452,170318230014,,
4453,170318230015,,
4454,170318230022,,
4455,170318230023,,
4456,170318230024,,
4457,170318231012,,
4458,170318231013,,
4459,170318231014,,
4460,170318231015,,
4461,170318231021,,
4462,170318232001,Mount Greenwood,269596
4463,170318232002,,
4464,170318233021,,
4465,170318233022,,
4466,170318233023,,
4467,170318233033,,
4468,170318233034,,
4469,170318233035,,
4470,170318233041,Kennedy Park,403371
4470,170318233041,Mount Greenwood,269596
4470,170318233041,West Morgan Park,403373
4471,170318233043,Mount Greenwood,269596
4472,170318233044,Mount Greenwood,269596
4473,170318233045,,
4474,170318234001,,
4475,170318234002,,
4476,170318367002,East Garfield Park,269577
4476,170318367002,West Town,269615
4476,170318367002,Humboldt Park,269585
4477,170450704001,,
4478,170450704002,,
4479,170450704004,,
4480,170450704005,,
4481,170450705001,,
4482,170450705002,,
4483,170450705003,,
4484,170479569001,,
4485,170479569002,,
4486,170479569003,,
4487,170479570001,,
4488,170479570002,,
4489,170479571002,,
4490,170318073003,,
4491,170318073004,,
4492,170318073005,,
4493,170318074002,,
4494,170318074003,,
4495,170318074005,,
4496,170318075001,,
4497,170318075002,,
4498,170318075003,,
4499,170318076002,,
4500,170318076003,West Rogers Park,403169
4500,170318076003,Southwest,764021
4501,170318076004,,
4502,170318077001,,
4503,170318077002,,
4504,170318077003,,
4505,170318077004,,
4506,170318078001,Edgebrook,51847
4507,170318078002,,
4508,170318079002,,
4509,170318079003,Edgebrook,51847
4510,170318080012,,
4511,170318080013,,
4512,170318080022,,
4513,170318080023,,
4514,170318080024,,
4515,170318081001,Wildwood,403275
4516,170318081002,Norwood Park East,269602
4516,170318081002,Wildwood,403275
4516,170318081002,Edison Park,269579
4517,170318082002,,
4518,170318082003,,
4519,170318083011,,
4520,170318083013,,
4521,170318083014,,
4522,170318083021,,
4523,170318214023,,
4524,170318215001,Riverdale,275192
4524,170318215001,West Pullman,140913
4525,170318216002,,
4526,170318216003,,
4527,170318216004,,
4528,170318217001,,
4529,170318217002,,
4530,170318217003,Tally's Corner,403370
4531,170318217005,Tally's Corner,403370
4532,170318218002,,
4533,170318218003,,
4534,170318218004,,
4535,170318218006,,
4536,170318219001,West Beverly,403374
4537,170318219002,,
4538,170318219003,Mount Greenwood,269596
4539,170318219005,Mount Greenwood,269596
4539,170318219005,Tally's Corner,403370
4540,170318220001,,
4541,170318220002,,
4542,170318220004,,
4543,170318220005,,
4544,170318221011,,
4545,170318086001,,
4546,170318086002,,
4547,170318087021,Downtown,764025
4547,170318087021,Noyes and Foster,764028
4548,170318087022,Downtown,764025
4549,170318088001,Hill Arts District,764027
4549,170318088001,Central Street,764029
4550,170318088002,Noyes and Foster,764028
4550,170318088002,Central Street,764029
4551,170318089002,Central Street,764029
4552,170318090001,Central Street,764029
4553,170318090002,Central Street,764029
4554,170318090003,Central Street,764029
4555,170318234003,,
4556,170318234004,,
4557,170318235002,,
4558,170318235004,,
4559,170318236021,,
4560,170318236022,,
4561,170318236023,,
4562,170318236031,,
4563,170318236032,,
4564,170318236041,,
4565,170318236042,,
4566,170318236051,,
4567,170318236052,,
4568,170318236053,,
4569,170318237021,,
4570,170318237023,,
4571,170318237024,,
4572,170318237031,,
4573,170318237032,,
4574,170318237034,,
4575,170318237041,,
4576,170318237042,,
4577,170318237051,,
4578,170318237052,,
4579,170318237054,,
4580,170318238011,,
4581,170318238012,,
4582,170318238013,,
4583,170318238032,,
4584,170318238033,,
4585,170318420002,Bronzeville,403145
4585,170318420002,Stateway Gardens,403347
4585,170318420002,The Gap,403346
4585,170318420002,South Commons,403345
4585,170318420002,South Loop,269607
4586,170318421001,West Humboldt Park,403318
4587,170318421002,West Humboldt Park,403318
4588,170318421004,West Humboldt Park,403318
4589,170318421005,West Garfield Park,269613
4589,170318421005,West Humboldt Park,403318
4590,170318421006,West Humboldt Park,403318
4591,170318422001,River North,403300
4591,170318422001,Goose Island,403298
4591,170318422001,Ranch Triangle,403305
4591,170318422001,Lincoln Park,269590
4591,170318422001,Bucktown,137603
4592,170318423001,Goose Island,403298
4592,170318423001,Ranch Triangle,403305
4592,170318423001,Noble Square,403310
4592,170318423001,Bucktown,137603
4593,170318424001,West Chatham,403357
4593,170318424001,Chatham,273222
4594,170318424002,Princeton Park,403362
4594,170318424002,West Chesterfield,403361
4594,170318424002,Gresham,269571
4594,170318424002,West Chatham,403357
4594,170318424002,Chatham,273222
4594,170318424002,Winneconna Parkway,403364
4595,170318424003,Gresham,269571
4595,170318424003,West Chatham,403357
4595,170318424003,Winneconna Parkway,403364
4596,170318425001,Park Manor,403356
4596,170318425001,Englewood,138261
4596,170318425001,Parkway Gardens,403355
4596,170318425001,Washington Park,275927
4597,170318426002,Bridgeport,273035
4597,170318426002,Back of the Yards,403146
4597,170318426002,McKinley Park,139408
4598,170318426003,Canaryville,403340
4599,170318426004,Canaryville,403340
4599,170318426004,Back of the Yards,403146
4600,170318428002,Brighton Park,273040
4601,170318429003,University Village - Little Italy,403141
4602,170318429004,University Village - Little Italy,403141
4602,170318429004,Archer Heights,269568
4602,170318429004,Heart of Chicago,403330
4602,170318429004,Douglas Park,403560
4602,170318429004,Illinois Medical District,403328
4602,170318429004,Tri-Taylor,403321
4603,170318430001,Archer Heights,269568
4603,170318430001,Homan Square,403327
4604,170318430002,Archer Heights,269568
4605,170318431002,Archer Heights,269568
4605,170318431002,Little Village,403117
4605,170318431002,Douglas Park,403560
4606,170318432001,Heart of Chicago,403330
4607,170318432002,Bridgeport,273035
4607,170318432002,Pilsen,33420
4607,170318432002,East Pilsen,403331
4607,170318432002,South Loop,269607
4607,170318432002,McKinley Park,139408
4607,170318432002,Heart of Chicago,403330
4608,170318434001,Archer Heights,269568
4608,170318434001,Little Village,403117
4609,170318435001,Brighton Park,273040
4609,170318435001,Little Village,403117
4610,170318436001,Bronzeville,403145
4611,170318437001,Avondale,269573
4611,170318437001,Roscoe Village,403292
4611,170318437001,Lake View,269589
4611,170318437001,Irving Park,269587
4611,170318437001,North Center,269600
4612,170318437002,Avondale,269573
4612,170318437002,Lake View,269589
4613,170318438001,Fuller Park,269581
4613,170318438001,Canaryville,403340
4613,170318438001,Back of the Yards,403146
4614,170318439001,South Shore,269608
4614,170318439001,Jackson Park Highlands,403354
4614,170318439001,Woodlawn,276138
4615,170318439002,Woodlawn,276138
4616,170318073001,,
4617,170318083022,,
4618,170318084001,,
4619,170318084002,,
4620,170318012003,,
4621,170318013001,,
4622,170318013002,,
4623,170318013004,Central Street,764029
4624,170318014001,,
4625,170318014002,,
4626,170318015001,,
4627,170318015002,,
4628,170318015003,,
4629,170318016011,,
4630,170318016031,,
4631,170318016032,,
4632,170318016052,,
4633,170318016053,,
4634,170318016054,,
4635,170318016061,,
4636,170318016062,,
4637,170318016063,,
4638,170318016065,,
4639,170318016071,,
4640,170318016072,,
4641,170318016073,,
4642,170318091001,Central Street,764029
4643,170318091002,Hill Arts District,764027
4644,170318091003,Central Street,764029
4645,170318092002,West Side,764026
4645,170318092002,Hill Arts District,764027
4646,170318092003,West Side,764026
4647,170318092004,West Side,764026
4647,170318092004,Hill Arts District,764027
4648,170318093001,Noyes and Foster,764028
4648,170318093001,Hill Arts District,764027
4648,170318093001,Central Street,764029
4649,170318093003,Downtown,764025
4649,170318093003,West Side,764026
4649,170318093003,Noyes and Foster,764028
4649,170318093003,Hill Arts District,764027
4650,170318094001,Chicago-Dempster,764024
4650,170318094001,Downtown,764025
4651,170318094002,Chicago-Dempster,764024
